,SourceFile,Directory,FileName,Rings_visible,Rings_comb,Flag,comments,Molt,Score,Date
500,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3588.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,IMG_3588.JPG,1,RRGG,0,,1,5,29/11/2021
501,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3707.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,IMG_3707.JPG,1,RROG,0,,1,6,29/11/2021
502,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3725.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,IMG_3725.JPG,1,RYBR_F,1,,1,5,29/11/2021
503,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY/IMG_3692.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_29 Gooch 3 N of SM MsBE RWBY,IMG_3692.JPG,1,RRWG,0,,0,NA,29/11/2021
504,"E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick/IMG_3744.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick",IMG_3744.JPG,1,RWWG,0,,1,6,30/11/2021
505,"E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick/IMG_3773.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick",IMG_3773.JPG,1,RRLY,0,,1,4,30/11/2021
506,"E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick/IMG_3750.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_30 Miracle, Gooch Chick",IMG_3750.JPG,1,RRLY,0,,0,NA,30/11/2021
507,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_01 Grass at SB Gooch chick/IMG_4070.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_01 Grass at SB Gooch chick,IMG_4070.JPG,1,RRLY,0,,1,4,01/12/2021
508,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_01 Grass at SB Gooch chick/IMG_4075.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_01 Grass at SB Gooch chick,IMG_4075.JPG,1,RRLY,0,,1,4,01/12/2021
509,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY/IMG_4382.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY,IMG_4382.JPG,1,RBRL,0,,1,5,07/12/2021
510,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY/IMG_4385.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY,IMG_4385.JPG,1,RBRL,0,,1,5,07/12/2021
511,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY/IMG_4409.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY,IMG_4409.JPG,1,RLYY,0,,1,5,07/12/2021
512,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY/IMG_4418.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY,IMG_4418.JPG,1,RLYY,0,,1,5,07/12/2021
513,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY/IMG_4387.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_07 Aerial and RLYY,IMG_4387.JPG,1,RRRB,0,,0,NA,07/12/2021
514,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG/IMG_4721.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG,IMG_4721.JPG,1,RBGB,0,,1,4,08/12/2021
515,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG/IMG_4722.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG,IMG_4722.JPG,1,RBGB,0,,1,4,08/12/2021
516,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG/IMG_4728.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_08 Mt Fyffe in fog Nest 41 RBBG,IMG_4728.JPG,1,RBGB,0,,1,4,08/12/2021
517,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4774.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,IMG_4774.JPG,1,RWBY,0,,1,5,10/12/2021
518,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4780.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,IMG_4780.JPG,1,RWBY,0,,1,5,10/12/2021
519,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4904.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,IMG_4904.JPG,1,RWBB,0,,1,4,10/12/2021
520,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4936.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,IMG_4936.JPG,1,RGGL,0,,1,5,10/12/2021
521,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4972.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,IMG_4972.JPG,1,RLBY_F,1,,1,5,10/12/2021
522,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4979.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,IMG_4979.JPG,1,RBLY_F,1,,1,4,10/12/2021
523,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_4987.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,IMG_4987.JPG,1,RBLY_F,1,,1,4,10/12/2021
524,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_5014.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,IMG_5014.JPG,1,RYLR,0,,1,4,10/12/2021
525,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_5054.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,IMG_5054.JPG,1,RORB,0,,1,4,10/12/2021
526,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B/IMG_5066.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_10 Ted replaces eggs N41 Dot Ob Fledgling B,IMG_5066.JPG,1,RBRL,0,,1,5,10/12/2021
527,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5130.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,IMG_5130.JPG,1,RBGB,0,,1,4,11/12/2021
528,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5143.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,IMG_5143.JPG,1,RBGB,0,,1,4,11/12/2021
529,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5172.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,IMG_5172.JPG,1,RWLG,0,,1,5,11/12/2021
530,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5181.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,IMG_5181.JPG,1,RWLG,0,,1,5,11/12/2021
531,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5211.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,IMG_5211.JPG,1,RWBY,0,,1,5,11/12/2021
532,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5273.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,IMG_5273.JPG,1,RRRR,0,,1,5,11/12/2021
533,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5281.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,IMG_5281.JPG,1,RRRR,0,,1,5,11/12/2021
534,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5286.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,IMG_5286.JPG,1,RBLB_F,1,,1,6,11/12/2021
535,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5301.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,IMG_5301.JPG,1,RRRR,0,,1,5,11/12/2021
536,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR/IMG_5319.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_11 Dotterel Ob N41 Hatch  Poppies RRRR,IMG_5319.JPG,1,RBRY,0,,1,5,11/12/2021
537,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5431.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5431.JPG,1,RBBL,0,,0,NA,12/12/2021
538,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5489.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5489.JPG,1,RLBY_F,1,,0,NA,12/12/2021
539,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5415.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5415.JPG,1,RRLR_F,1,,0,NA,12/12/2021
540,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5349.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5349.JPG,1,RBGB,0,,1,4,12/12/2021
541,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5366.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5366.JPG,1,RWBG,0,,1,5,12/12/2021
542,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5368.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5368.JPG,1,RWBG,0,,1,5,12/12/2021
543,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5375.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5375.JPG,1,RWLB,0,,1,4,12/12/2021
544,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5568.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5568.JPG,1,RRYY_F,1,,1,5,12/12/2021
545,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5587.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5587.JPG,1,RLYR,0,METAL ON LEFT,1,4,12/12/2021
546,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5613.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5613.JPG,1,RRYY_F,1,,1,5,12/12/2021
547,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5626.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5626.JPG,1,RBRL,0,,1,5,12/12/2021
548,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5629.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5629.JPG,1,RRRB,0,,1,5,12/12/2021
549,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5656.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5656.JPG,1,RBRL,0,,1,5,12/12/2021
550,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick/IMG_5573.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_12 Dots with Ted Aerial and chick,IMG_5573.JPG,1,RRYY_F,1,,0,NA,12/12/2021
551,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_13 Hatching WWN57 Anthony Chick/IMG_6187.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_13 Hatching WWN57 Anthony Chick,IMG_6187.JPG,1,RRGG,0,,1,5,13/12/2021
552,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_13 Hatching WWN57 Anthony Chick/IMG_6219.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_13 Hatching WWN57 Anthony Chick,IMG_6219.JPG,1,RRGG,0,,1,5,13/12/2021
553,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG/IMG_6248.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG,IMG_6248.JPG,1,RRWW,0,,1,6,16/12/2021
554,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG/IMG_6283.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG,IMG_6283.JPG,1,RWBG,0,,1,5,16/12/2021
555,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG/IMG_6311.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG,IMG_6311.JPG,1,RRYY_F,1,,1,4,16/12/2021
556,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG/IMG_6316.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG,IMG_6316.JPG,1,RLYR,0,METAL ON LEFT,1,4,16/12/2021
557,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG/IMG_6356.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG,IMG_6356.JPG,1,RBBO,0,,1,4,16/12/2021
558,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG/IMG_6361.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_16 Morning Dots light Bev Bday banding RBGG,IMG_6361.JPG,1,RBBO,0,,1,4,16/12/2021
559,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53/IMG_6449.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53,IMG_6449.JPG,1,RWRR,0,,1,4,17/12/2021
560,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53/IMG_6453.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53,IMG_6453.JPG,1,RWRR,0,,1,4,17/12/2021
561,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53/IMG_6464.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53,IMG_6464.JPG,1,RBBO,0,,1,3,17/12/2021
562,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53/IMG_6521.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53,IMG_6521.JPG,1,RWLG,0,,1,5,17/12/2021
563,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53/IMG_6541.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53,IMG_6541.JPG,1,RWBY,0,,1,5,17/12/2021
564,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53/IMG_6560.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53,IMG_6560.JPG,1,RWLG,0,,1,5,17/12/2021
565,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53/IMG_6571.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53,IMG_6571.JPG,1,RYYY_F,1,,1,3,17/12/2021
566,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53/IMG_6582.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53,IMG_6582.JPG,1,RBGB,0,,1,4,17/12/2021
567,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53/IMG_6475.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_17 Quick Check New N52 N53,IMG_6475.JPG,1,RYLR,0,,0,NA,17/12/2021
568,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6874.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6874.JPG,1,RBGG,0,chick,0,NA,18/12/2021
569,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6605.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6605.JPG,1,RRBY,0,,1,5,18/12/2021
570,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6640.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6640.JPG,1,RWLG,0,,1,4,18/12/2021
571,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6739.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6739.JPG,1,RWBG,0,,1,5,18/12/2021
572,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6763.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6763.JPG,1,RWBG,0,,1,5,18/12/2021
573,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6793.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6793.JPG,1,RLBY_F,1,,1,5,18/12/2021
574,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6828.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6828.JPG,1,RBBR,0,,1,5,18/12/2021
575,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6853.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6853.JPG,1,RYLR,0,,1,4,18/12/2021
576,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6901.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6901.JPG,1,RRGB,0,,1,6,18/12/2021
577,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6913.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6913.JPG,1,RBRL,0,,1,5,18/12/2021
578,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6926.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6926.JPG,1,RBRL,0,,1,5,18/12/2021
579,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6970.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6970.JPG,1,RBBY,0,,1,4,18/12/2021
580,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6973.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6973.JPG,1,RBBY,0,,1,4,18/12/2021
581,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6975.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6975.JPG,1,RRWY,0,,1,6,18/12/2021
582,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_6987.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_6987.JPG,1,RWLY,0,,1,5,18/12/2021
583,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag/IMG_7001.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_18 dot ob Hutton's pit tag,IMG_7001.JPG,1,RRYO,0,,1,5,18/12/2021
584,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red/IMG_7085.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red,IMG_7085.JPG,1,RBBO,0,,0,NA,19/12/2021
585,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red/IMG_7093.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red,IMG_7093.JPG,1,RBBR,0,,0,NA,19/12/2021
586,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red/IMG_7158.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red,IMG_7158.JPG,1,RLYY,0,,0,NA,19/12/2021
587,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red/IMG_7086.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red,IMG_7086.JPG,1,RRGB,0,,0,NA,19/12/2021
588,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red/IMG_7092.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red,IMG_7092.JPG,1,RRRW,0,,0,NA,19/12/2021
589,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red/IMG_7104.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red,IMG_7104.JPG,1,RRWW,0,,1,6,19/12/2021
590,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red/IMG_7118.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/December_2021/2021_12_19 dot ob and Little Red,IMG_7118.JPG,1,RRRB,0,,1,5,19/12/2021
